"timestamp","btc_usd"
"2025-07-17T21:21:13.629372-03:00","119178.6"
"2025-07-17T21:22:13.329977-03:00","119209.1"
"2025-07-17T21:23:13.452456-03:00","119278.6"
"2025-07-17T21:24:13.312421-03:00","119350.70000000001"
"2025-07-17T21:25:13.533009-03:00","119362.3"
"2025-07-17T21:26:13.571328-03:00","119344.20000000001"
"2025-07-17T21:27:13.312380-03:00","119360.1"
"2025-07-17T21:28:13.412894-03:00","119348.90000000001"
"2025-07-17T21:29:14.855191-03:00","119368.6"
"2025-07-17T21:30:13.233647-03:00","119456.3"
"2025-07-17T21:31:13.497808-03:00","119448.0"
"2025-07-17T21:32:13.717021-03:00","119448.0"
"2025-07-17T21:33:13.497062-03:00","119450.20000000001"
"2025-07-17T21:34:13.418080-03:00","119455.90000000001"
"2025-07-17T21:35:13.298711-03:00","119473.1"
"2025-07-17T21:36:13.360541-03:00","119585.40000000001"
"2025-07-17T21:37:13.600530-03:00","119586.40000000001"
"2025-07-17T21:38:14.619895-03:00","119622.3"
"2025-07-17T21:39:13.459175-03:00","119655.6"
"2025-07-17T21:40:13.580160-03:00","119685.3"
"2025-07-17T21:41:13.461126-03:00","119685.3"
"2025-07-17T21:42:13.403417-03:00","119661.20000000001"
"2025-07-17T21:43:13.684448-03:00","119658.40000000001"
"2025-07-17T21:44:13.381503-03:00","119660.5"
"2025-07-17T21:45:13.522833-03:00","119702.5"
"2025-07-17T21:46:13.463516-03:00","119710.40000000001"
"2025-07-17T21:47:14.764192-03:00","119721.5"
"2025-07-17T21:48:13.425438-03:00","119736.0"
"2025-07-17T21:49:13.567481-03:00","119742.0"
"2025-07-17T21:50:13.808147-03:00","119725.3"
"2025-07-17T21:51:15.180392-03:00","119720.8"
"2025-07-17T21:52:14.203714-03:00","119653.20000000001"
"2025-07-17T21:53:13.324397-03:00","119689.5"
"2025-07-17T21:54:13.661394-03:00","119710.6"
"2025-07-17T21:55:13.484446-03:00","119710.6"
"2025-07-17T21:56:13.481438-03:00","119713.3"
"2025-07-17T21:57:15.211603-03:00","119718.8"
"2025-07-17T21:58:13.893170-03:00","119719.6"
"2025-07-17T21:59:13.433289-03:00","119719.40000000001"
"2025-07-17T22:00:13.453953-03:00","119738.40000000001"
"2025-07-17T22:01:13.412080-03:00","119757.1"
"2025-07-17T22:02:13.413284-03:00","119757.1"
"2025-07-17T22:03:13.951047-03:00","119754.3"
"2025-07-17T22:04:13.551660-03:00","119727.5"
"2025-07-17T22:05:13.477999-03:00","119727.5"
"2025-07-17T22:06:13.652850-03:00","119732.6"
"2025-07-17T22:07:14.574418-03:00","119719.5"
"2025-07-17T22:08:13.411273-03:00","119723.90000000001"
"2025-07-17T22:09:13.534372-03:00","119770.20000000001"
"2025-07-17T22:10:13.732269-03:00","119770.20000000001"
"2025-07-17T22:11:13.473825-03:00","119892.40000000001"
"2025-07-17T22:12:13.654264-03:00","119892.40000000001"
"2025-07-17T22:13:13.473374-03:00","120003.0"
"2025-07-17T22:14:13.473109-03:00","120146.8"
"2025-07-17T22:15:13.414567-03:00","120143.1"
"2025-07-17T22:16:14.572713-03:00","120341.70000000001"
"2025-07-17T22:17:13.552369-03:00","120243.40000000001"
"2025-07-17T22:18:13.834503-03:00","120187.3"
"2025-07-17T22:19:13.453340-03:00","120187.3"
"2025-07-17T22:20:13.531708-03:00","120212.20000000001"
"2025-07-17T22:21:13.492239-03:00","120221.5"
"2025-07-17T22:22:13.592295-03:00","120257.3"
"2025-07-17T22:23:13.374705-03:00","120333.8"
"2025-07-17T22:24:13.515366-03:00","120327.90000000001"
"2025-07-17T22:25:14.452075-03:00","120278.0"
"2025-07-17T22:26:13.412681-03:00","120262.70000000001"
"2025-07-17T22:27:13.392657-03:00","120241.8"
"2025-07-17T22:28:13.414481-03:00","120194.8"
"2025-07-17T22:29:13.255051-03:00","120231.40000000001"
"2025-07-17T22:30:13.492463-03:00","120231.40000000001"
"2025-07-17T22:31:13.714450-03:00","120220.90000000001"
"2025-07-17T22:32:13.553282-03:00","120174.70000000001"
"2025-07-17T22:33:13.513813-03:00","120229.90000000001"
"2025-07-17T22:34:14.592295-03:00","120302.5"
"2025-07-17T22:35:13.334581-03:00","120393.20000000001"
"2025-07-17T22:36:13.493169-03:00","120393.20000000001"
"2025-07-17T22:37:13.434673-03:00","120473.1"
"2025-07-17T22:38:13.452439-03:00","120495.1"
"2025-07-17T22:39:13.735896-03:00","120466.6"
"2025-07-17T22:40:13.295832-03:00","120461.0"
"2025-07-17T22:41:13.193974-03:00","120474.1"
"2025-07-17T22:42:13.654547-03:00","120571.70000000001"
"2025-07-17T22:43:13.474374-03:00","120533.3"
"2025-07-17T22:44:13.316041-03:00","120533.3"
"2025-07-17T22:45:13.574913-03:00","120546.5"
"2025-07-17T22:46:13.453871-03:00","120421.40000000001"
"2025-07-17T22:47:13.633842-03:00","120378.3"
"2025-07-17T22:48:13.395820-03:00","120375.3"
"2025-07-17T22:49:13.375010-03:00","120443.0"
"2025-07-17T22:50:13.492838-03:00","120443.0"
